region_id,region_name,lat,lon,primary_crop,climate_zone,month,temp_mean_c,temp_min_c,temp_max_c,precip_total,precip_30d_avg,ndvi_mean,ndvi_min
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2023-05,18.23225806451613,1.6,31.1,90.1,85.6,0.6564516129032258,0.6116
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2023-06,22.86,8.4,32.0,56.2,54.34,0.6725833333333333,0.6285
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2023-07,23.01290322580645,11.9,34.0,102.4,99.24516129032257,0.7137967741935484,0.6715
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2023-08,23.72258064516129,12.4,37.6,62.5,76.31612903225808,0.7441322580645162,0.6874
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2023-09,20.6,9.9,35.1,57.800000000000004,36.313333333333325,0.7208600000000001,0.6827
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2023-10,12.600000000000001,-4.7,31.6,123.9,96.06451612903226,0.6525580645161291,0.6066
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2023-11,5.253333333333333,-12.1,18.2,10.0,63.016666666666666,0.5754033333333334,0.516
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2023-12,2.074193548387097,-6.6,13.0,38.5,16.40967741935484,0.5129548387096774,0.4684
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-01,-7.051612903225807,-30.5,12.2,47.9,53.11612903225806,0.4745451612903226,0.4412
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-02,2.7758620689655173,-13.3,20.6,11.4,27.306896551724137,0.47695862068965517,0.44
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-03,5.906451612903226,-6.9,23.5,82.39999999999999,39.148387096774194,0.5188129032258065,0.4782
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-04,11.436666666666667,-2.2,26.9,124.5,98.51333333333334,0.58504,0.5382
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-05,17.53548387096774,4.9,28.6,163.4,166.30645161290323,0.6569967741935484,0.6202
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-06,22.96333333333333,12.2,33.7,193.9,136.56666666666666,0.6749066666666667,0.634
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-07,22.70967741935484,13.2,32.5,157.7,191.9774193548387,0.7153451612903226,0.6715
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-08,22.538709677419355,11.8,34.5,51.5,100.01290322580645,0.7444741935483872,0.6874
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-09,20.063333333333333,9.5,30.3,41.800000000000004,48.419999999999995,0.71851,0.6827
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-10,14.964516129032257,-1.4,31.5,25.4,26.158064516129034,0.6506516129032258,0.6066
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-11,5.430000000000001,-12.0,19.1,75.8,80.18,0.57201,0.516
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2024-12,-1.3806451612903226,-15.4,11.4,38.5,29.53548387096774,0.5118548387096774,0.4684
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-01,-6.312903225806451,-24.1,11.2,8.3,30.174193548387095,0.4745451612903226,0.4412
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-02,-5.55,-25.4,14.1,15.100000000000001,12.164285714285715,0.476725,0.44
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-03,6.416129032258064,-8.1,25.3,96.8,62.512903225806454,0.5170870967741935,0.4782
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-04,10.73,-4.7,25.5,90.1,79.39333333333335,0.5825533333333334,0.537
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-05,16.01290322580645,5.2,29.1,67.2,79.4,0.6564516129032258,0.6116
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-06,22.546666666666667,10.1,33.3,192.6,118.15333333333334,0.6725833333333333,0.6285
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-07,24.129032258064516,15.1,32.2,156.3,180.58064516129033,0.7137967741935484,0.6715
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-08,22.01290322580645,9.6,32.8,98.3,139.5258064516129,0.7441322580645162,0.6874
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-09,20.07,5.9,32.7,57.9,63.82666666666667,0.7208600000000001,0.6827
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-10,13.964516129032257,-0.3,30.1,79.8,69.20645161290322,0.6525580645161291,0.6066
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-11,4.6466666666666665,-9.2,21.6,54.599999999999994,52.54333333333333,0.5754033333333334,0.516
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2025-12,-3.9129032258064513,-23.1,9.8,38.1,58.45483870967742,0.5129548387096774,0.4684
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2026-01,-6.293548387096774,-24.9,12.2,33.7,38.693548387096776,0.4745451612903226,0.4412
IA-CRN,Iowa Corn Belt,42.0,-93.5,Corn/Soybeans,continental,2026-02,-0.02692307692307694,-17.1,18.5,17.4,15.596153846153847,0.4759730769230769,0.44
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-01,0.05483870967741939,-14.5,14.9,28.700000000000003,13.129032258064516,0.47360645161290327,0.4388
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-02,2.5,-14.8,17.6,20.9,20.85,0.47840000000000005,0.4338
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-03,5.629032258064516,-7.7,23.6,14.799999999999999,21.458064516129035,0.5124870967741936,0.4745
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-04,13.653333333333334,-2.8,31.3,30.8,19.5,0.5835466666666667,0.521
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-05,19.648387096774194,3.7,32.2,64.4,52.87096774193548,0.6558548387096773,0.6094
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-06,24.060000000000002,13.8,36.7,83.6,65.90333333333334,0.6792633333333333,0.6397
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-07,26.461290322580645,14.8,38.9,73.7,96.61935483870967,0.7111354838709678,0.6659
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-08,27.309677419354838,14.9,40.0,48.699999999999996,55.648387096774194,0.7468451612903226,0.6883
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-09,23.516666666666666,10.9,36.8,45.6,40.556666666666665,0.7227366666666666,0.6707
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-10,15.03225806451613,-5.7,31.5,45.7,51.25806451612903,0.6589129032258065,0.6052
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-11,8.293333333333333,-5.4,22.9,46.199999999999996,27.21333333333333,0.5767266666666667,0.5409
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2023-12,3.796774193548387,-5.6,18.5,48.1,50.83870967741935,0.5157129032258064,0.4733
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-01,-4.129032258064516,-26.8,18.1,42.6,55.94193548387097,0.47360645161290327,0.4388
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-02,6.355172413793104,-10.1,24.8,31.9,37.4896551724138,0.47917586206896556,0.4338
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-03,8.651612903225805,-5.7,24.1,29.5,22.758064516129032,0.5131354838709677,0.4745
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-04,14.806666666666667,1.2,31.5,43.4,23.34,0.5875,0.523
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-05,18.838709677419356,8.6,29.0,113.2,102.96774193548387,0.655858064516129,0.6094
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-06,25.81,13.1,37.7,110.5,102.22666666666666,0.6813033333333334,0.6426
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-07,26.925806451612903,16.5,39.7,87.89999999999999,97.63225806451612,0.7123774193548387,0.6659
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-08,26.0,14.4,38.7,68.8,64.81612903225806,0.7481451612903226,0.6883
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-09,22.563333333333333,10.9,33.4,21.4,45.27333333333333,0.7199333333333333,0.6707
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-10,17.996774193548386,0.4,34.1,35.800000000000004,14.751612903225807,0.6563064516129032,0.6052
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-11,7.890000000000001,-6.6,22.8,109.5,102.35333333333332,0.5741866666666666,0.5386
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2024-12,2.5387096774193547,-8.4,13.8,11.2,43.935483870967744,0.5125290322580646,0.4399
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-01,-4.590322580645162,-21.7,10.9,44.900000000000006,40.37096774193548,0.47360645161290327,0.4388
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-02,-2.317857142857143,-25.3,20.1,16.6,17.053571428571427,0.47840000000000005,0.4338
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-03,10.174193548387096,-5.0,27.3,29.700000000000003,21.516129032258064,0.5124870967741936,0.4745
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-04,13.913333333333332,-1.7,32.2,70.6,60.38666666666666,0.5835466666666667,0.521
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-05,17.33225806451613,5.9,30.3,142.6,68.13870967741936,0.6558548387096773,0.6094
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-06,23.803333333333335,10.4,34.8,104.3,152.57333333333332,0.6792633333333333,0.6397
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-07,27.19677419354839,16.6,36.2,31.1,64.50967741935484,0.7111354838709678,0.6659
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-08,25.051612903225806,13.3,38.8,105.9,48.564516129032256,0.7468451612903226,0.6883
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-09,20.833333333333332,10.2,30.9,102.6,136.33,0.7227366666666666,0.6707
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-10,16.216129032258063,-1.1,30.1,82.5,77.9258064516129,0.6589129032258065,0.6052
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-11,7.983333333333333,-8.4,23.6,43.599999999999994,51.733333333333334,0.5767266666666667,0.5409
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2025-12,2.8870967741935485,-11.9,20.9,5.1000000000000005,33.38387096774194,0.5157129032258064,0.4733
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2026-01,-1.5,-21.3,16.9,31.900000000000002,20.090322580645164,0.47360645161290327,0.4388
KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2026-02,5.792307692307692,-9.8,24.4,4.2,16.646153846153847,0.4768846153846154,0.4338
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-01,11.009677419354839,-1.6,23.8,161.4,57.16129032258065,0.5067193548387097,0.4726
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-02,12.471428571428572,-1.9,26.6,123.89999999999999,198.91785714285714,0.5053214285714286,0.4599
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-03,14.62258064516129,-2.8,27.9,165.7,149.52903225806452,0.5442451612903226,0.4868
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-04,17.293333333333333,7.7,29.6,164.5,160.03,0.6158800000000001,0.5687
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-05,22.858064516129033,9.9,31.9,77.8,103.47096774193548,0.6926903225806452,0.6413
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-06,26.923333333333336,18.5,36.2,72.4,65.86666666666666,0.7520633333333334,0.7149
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-07,28.24516129032258,20.0,36.4,64.3,77.57096774193548,0.7944225806451612,0.7634
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-08,29.270967741935483,18.7,38.0,59.5,61.961290322580645,0.7923774193548387,0.7588
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-09,25.673333333333336,16.4,34.7,35.300000000000004,39.809999999999995,0.7537933333333334,0.7123
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-10,20.338709677419356,4.8,32.5,19.4,17.51290322580645,0.681758064516129,0.6353
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-11,13.466666666666667,0.3,28.0,45.8,31.6,0.60818,0.543
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2023-12,10.229032258064517,-0.3,23.7,41.0,41.880645161290325,0.5393612903225806,0.5004
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-01,5.180645161290323,-12.5,20.9,200.3,109.03548387096774,0.5067193548387097,0.4726
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-02,12.093103448275862,-2.9,25.8,114.4,190.22413793103448,0.5046827586206897,0.4599
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-03,14.48709677419355,-0.9,26.7,181.2,140.98709677419356,0.5468870967741934,0.5086
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-04,19.103333333333335,5.4,29.5,172.4,188.09666666666666,0.6187033333333333,0.5792
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-05,24.37741935483871,14.3,33.6,158.2,129.8709677419355,0.6946741935483871,0.6413
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-06,27.09,15.8,36.7,71.9,130.93,0.75463,0.7178
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-07,27.541935483870965,20.4,36.8,83.5,56.832258064516125,0.794741935483871,0.7634
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-08,28.23548387096774,19.2,37.5,19.2,52.4741935483871,0.7919838709677419,0.7588
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-09,23.876666666666665,13.9,33.0,141.20000000000002,109.01333333333332,0.7507566666666666,0.6985
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-10,20.096774193548388,6.0,30.8,9.3,45.92258064516129,0.6800032258064517,0.6353
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-11,16.153333333333332,-4.1,28.3,122.0,96.49,0.6057633333333333,0.543
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2024-12,10.364516129032259,-4.2,23.0,122.5,89.11935483870967,0.5368193548387097,0.4928
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-01,4.858064516129032,-10.2,23.9,104.9,108.40967741935484,0.5067193548387097,0.4726
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-02,9.935714285714285,-7.9,27.0,99.2,118.31428571428572,0.5053214285714286,0.4599
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-03,15.658064516129032,2.2,28.5,106.0,90.05806451612904,0.5442451612903226,0.4868
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-04,20.276666666666664,5.2,30.4,137.2,150.61,0.6158800000000001,0.5687
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-05,22.074193548387097,10.0,31.0,170.8,137.44516129032257,0.6926903225806452,0.6413
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-06,26.073333333333334,16.9,32.8,139.7,151.36333333333332,0.7520633333333334,0.7149
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-07,27.97741935483871,21.2,35.0,49.2,90.60645161290323,0.7944225806451612,0.7634
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-08,26.56451612903226,18.8,35.6,50.6,38.03225806451613,0.7923774193548387,0.7588
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-09,24.959999999999997,15.1,33.3,53.300000000000004,50.586666666666666,0.7537933333333334,0.7123
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-10,19.780645161290323,5.9,31.9,92.39999999999999,60.00645161290323,0.681758064516129,0.6353
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-11,14.313333333333333,-2.2,26.3,56.3,72.65333333333332,0.60818,0.543
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2025-12,9.235483870967743,-7.2,25.4,47.1,83.39999999999999,0.5393612903225806,0.5004
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2026-01,6.409677419354838,-8.1,24.6,92.4,52.916129032258056,0.5067193548387097,0.4726
MS-DEL,Mississippi Delta,33.4,-90.9,Cotton/Soybeans,humid subtropical,2026-02,11.338461538461539,-7.1,26.2,46.5,75.0653846153846,0.5039692307692307,0.4599
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-01,-9.709677419354838,-27.1,1.8,7.4,2.9129032258064513,0.47680967741935487,0.4528
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-02,-9.707142857142857,-28.4,4.2,13.100000000000001,8.939285714285715,0.4782678571428572,0.4514
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-03,-7.441935483870967,-19.5,3.7,46.1,36.832258064516125,0.5184161290322581,0.4752
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-04,1.7666666666666666,-10.5,12.8,59.9,51.24,0.5863466666666667,0.5419
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-05,16.903225806451612,0.6,31.9,54.1,62.04193548387097,0.6584870967741936,0.6001
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-06,23.0,11.1,36.2,66.4,45.38,0.6735066666666667,0.6246
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-07,20.861290322580647,10.6,34.3,29.3,54.00645161290323,0.7187870967741935,0.6922
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-08,21.358064516129033,11.4,33.9,46.0,37.12903225806452,0.7469935483870968,0.706
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-09,18.55666666666667,7.4,34.8,63.400000000000006,38.92,0.7185666666666666,0.6844
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-10,8.63225806451613,-6.3,29.8,59.7,64.98064516129033,0.6588193548387097,0.6056
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-11,0.7799999999999999,-12.0,13.0,9.1,40.86333333333334,0.5781766666666667,0.5402
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2023-12,-1.467741935483871,-13.1,10.5,55.8,21.02258064516129,0.5109612903225806,0.4722
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-01,-9.035483870967743,-24.5,10.7,7.2,41.07419354838709,0.47680967741935487,0.4528
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-02,-1.9310344827586208,-23.0,14.4,25.1,12.762068965517242,0.4781620689655172,0.4514
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-03,-1.461290322580645,-11.6,17.4,21.6,25.00967741935484,0.5206225806451612,0.4822
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-04,7.3133333333333335,-5.3,23.3,66.3,37.75333333333333,0.5895466666666667,0.5419
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-05,13.790322580645162,1.8,27.5,144.6,103.28387096774195,0.6580032258064515,0.6001
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-06,18.743333333333332,7.6,30.4,150.9,157.73666666666665,0.67615,0.6348
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-07,22.506451612903227,11.6,35.8,125.3,136.6967741935484,0.7197193548387096,0.6922
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-08,20.593548387096774,9.4,32.8,101.2,94.05806451612902,0.7468387096774194,0.706
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-09,19.94333333333333,7.6,30.6,54.800000000000004,84.79333333333334,0.7179366666666667,0.6844
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-10,11.422580645161291,-3.3,27.1,22.5,34.348387096774196,0.6560322580645161,0.6056
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-11,0.7200000000000001,-18.5,12.3,52.1,37.78,0.5751633333333334,0.5323
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2024-12,-6.72258064516129,-23.9,6.2,22.599999999999998,41.36451612903225,0.510283870967742,0.4722
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-01,-12.62258064516129,-29.8,3.3,15.400000000000002,18.187096774193545,0.47680967741935487,0.4528
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-02,-13.282142857142857,-30.6,9.5,11.799999999999999,15.853571428571428,0.4782678571428572,0.4514
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-03,0.529032258064516,-15.6,18.5,18.5,8.48709677419355,0.5184161290322581,0.4752
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-04,6.36,-6.6,19.5,101.3,56.50666666666666,0.5863466666666667,0.5419
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-05,15.348387096774195,2.8,33.8,69.6,88.58709677419355,0.6584870967741936,0.6001
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-06,19.273333333333333,9.3,31.3,51.9,58.78,0.6735066666666667,0.6246
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-07,21.596774193548388,8.8,33.8,141.2,89.57741935483871,0.7187870967741935,0.6922
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-08,20.32903225806452,7.7,29.5,156.6,190.14193548387095,0.7469935483870968,0.706
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-09,17.98,3.0,29.9,71.9,77.83999999999999,0.7185666666666666,0.6844
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-10,11.174193548387096,-3.0,31.8,58.8,60.28709677419355,0.6588193548387097,0.6056
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-11,1.09,-16.7,16.7,19.3,35.64,0.5781766666666667,0.5402
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2025-12,-11.19032258064516,-27.5,7.2,35.0,27.341935483870966,0.5109612903225806,0.4722
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2026-01,-13.048387096774194,-30.3,3.8,12.8,23.796774193548387,0.47680967741935487,0.4528
ND-RED,North Dakota Red River,47.2,-97.1,Wheat/Sunflower,continental,2026-02,-5.638461538461538,-26.5,12.1,32.9,21.611538461538462,0.47727307692307697,0.4514
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-01,6.738709677419355,-9.4,23.0,13.4,3.545161290322581,0.23540967741935484,0.1946
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-02,7.742857142857143,-7.2,26.9,9.4,16.635714285714283,0.23475714285714286,0.2044
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-03,12.348387096774195,-1.1,29.5,0.6,3.9709677419354836,0.27483548387096773,0.2268
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-04,16.4,3.1,32.4,3.8000000000000003,2.326666666666667,0.34046,0.3027
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-05,20.94193548387097,10.0,33.8,72.9,35.41935483870968,0.41713548387096777,0.3712
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-06,25.509999999999998,12.8,41.8,51.6,75.69666666666667,0.43866333333333335,0.3934
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-07,29.45483870967742,18.5,41.1,24.8,34.04516129032258,0.4748193548387097,0.4364
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-08,30.32903225806452,18.7,40.5,5.9,5.635483870967741,0.5082225806451612,0.4518
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-09,25.8,15.2,39.3,51.6,32.916666666666664,0.48491666666666666,0.4394
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-10,17.206451612903226,-1.7,31.4,48.8,45.15483870967742,0.41152903225806453,0.3725
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-11,10.93,-3.3,29.9,11.8,30.083333333333332,0.33917,0.2942
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2023-12,7.699999999999999,-3.6,23.6,57.0,35.63548387096775,0.27158709677419357,0.2122
